HUM-1,HUM-1,data/HUM-1.dwnsamp.forward.fq.gz
HUM-1,HUM-1,data/HUM-1.dwnsamp.reverse.fq.gz
HUM-3,HUM-3,data/HUM-3.dwnsamp.forward.fq.gz
HUM-3,HUM-3,data/HUM-3.dwnsamp.reverse.fq.gz
